filename,URL
38fb986a-d092-415b-a040-ea33536ef9be.html,https://www.reuters.com/article/us-ethiopia-airplane-boeing-idUSKCN1QW26P
3427527e-df8a-4f45-98db-a4f044e72272.html,https://www.reuters.com/article/us-moy-prk-m-a-pilgrims-pride-trial-idUSKCN1QW2PH
540c890b-cb53-47f8-9e01-5ae3556ab3c0.html,https://www.reuters.com/article/us-newzealand-shootout-social-media-idUSKCN1QW1GL
1303958e-1d94-4939-a2f0-17bfb03ee1b0.html,https://www.reuters.com/article/us-usa-pompeo-arctic-idUSKCN1QW2XX
a18790b5-241c-432b-884f-7819a9df5f78.html,https://www.reuters.com/article/us-commerzbank-m-a-deutsche-bank-explain/explainer-why-germany-wants-a-merger-to-underpin-deutsche-bank-idUSKBN1QU1RT
a8223914-096b-4beb-9431-597d7feea798.html,https://www.reuters.com/news/archive/banks?view=page&page=2&pageSize=10
b1dab5c9-4fda-4726-bf07-6ebbe4232b7a.html,https://www.reuters.com/article/us-jpmorgan-strategy/jpmorgans-chase-to-open-up-to-90-branches-in-new-u-s-markets-idUSKBN1QU1LH
ca833221-8931-470c-a525-f93ded9f175a.html,https://www.reuters.com/article/us-mubadala-invst-goldman-sachs-1mdb/abu-dhabi-state-investor-mubadala-halts-business-with-goldman-sachs-amid-1mdb-lawsuit-idUSKCN1QV1ZW
b5e5ef50-ef95-4bc1-baee-bcec61ff3c6f.html,https://www.reuters.com/article/us-wells-fargo-compensation/wells-fargo-ceo-gets-5-percent-pay-raise-idUSKCN1QU35D
9385adbe-9a2e-44ba-9cac-5811ae914918.html,https://www.reuters.com/article/us-usa-china-huawei/huawei-pleads-not-guilty-to-u-s-charges-in-new-york-court-idUSKCN1QV2AT
9b80245b-7a51-4ae5-8379-505a5bbd629d.html,https://www.reuters.com/article/us-hongkong-regulator-ubs-group/hk-suspends-ubs-sponsor-license-fines-it-and-others-100-million-for-ipo-failures-idUSKCN1QV12F
2091e193-c585-4c09-a041-af18128f9b85.html,https://www.reuters.com/article/us-stanchart-privatebanking/stanchart-suffers-asia-private-banker-exits-boosts-mideast-staff-sources-idUSKBN1QU0B5
31db9759-ccc8-4233-bd12-64f52045f279.html,https://www.reuters.com/article/us-solar-power-goldman-sachs/large-scale-solar-power-set-for-double-digit-growth-goldman-sachs-idUSKCN1QV0GI
c351be35-20e1-4c65-952f-c99198e89a0a.html,https://www.reuters.com/article/us-constellation-wine-idUSKCN1QW2T3
0cd14a15-b258-44bb-930b-bd027cd8a197.html,https://www.reuters.com/article/us-usa-election-medicare/democrats-support-expanding-medicare-with-some-caveats-that-could-matter-to-voters-idUSKBN1QU189
07f65bac-1024-47b2-956a-418817bafbf5.html,https://www.reuters.com/article/us-norway-autos/norways-electric-cars-zip-to-new-record-almost-a-third-of-all-sales-idUSKCN1OW0YP
c09106dd-5171-4bda-8d28-1bfc0e4d57e1.html,https://www.reuters.com/sectors/finance-up-close
